orderCode;serviceCode;subService;serviceId
115451;BU;;1303
115450;BU;;1302
115449;GO;;4113
115448;GO;;4112
115447;BU;;1301
115446;BU;;1300
115445;BU;;1299
115444;BU;;1298
115443;BU;;1297
115442;GO;;4111
115441;GO;;4110
115440;BU;;1296
115439;BU;;1295
115438;BU;;1294
115437;GO;;4109
115436;BU;;1293
115435;GO;;4108
115434;BU;;1292
115433;GO;;4107
115432;GO;;4106
115431;BU;;1291
115430;GO;;4105
115429;GO;;4104
115428;GO;;4103
115427;BU;;1290
115426;GO;;4102
115425;GO;;4101
115424;BU;;1289
115423;GO;;4100
115422;GO;;4099
115421;BU;;1288
115420;GO;;4098
115419;BU;;1287
115418;BU;;1286
115417;BU;;1285
115416;GO;;4097
115415;BU;;1284
115414;BU;;1283
115413;BU;;1282
115412;CO;;4562
115411;GO;;4096
115410;BU;;1281
115409;GO;;4095
115408;BU;;1280
115407;BU;;1279
115406;GO;;4094
115405;GO;;4093
115404;BU;;1278
115403;BU;;1277
115402;BU;;1276
115401;BU;;1275
115400;GO;;4092
115399;BU;;1274
115398;GO;;4091
115397;BU;;1273
115396;GO;;4090
115395;GO;;4089
115394;CO;;4561
115393;BU;;1272
115392;GO;;4088
115391;BU;;1271
115390;BU;;1270
115389;GO;;4087
115388;BU;;1269
115387;BU;;1268
115386;GO;;4086
115385;GO;;4085
115384;BU;;1267
115383;BU;;1266
115382;BU;;1265
115381;GO;;4084
115380;GO;;4083
115379;GO;;4082
115378;BU;;1264
115377;BU;;1263
115376;BU;;1262
115375;GO;;4081
115374;GO;;4080
115373;GO;;4079
115372;GO;;4078
115371;GO;;4077
115370;GO;;4076
115369;GO;;4075
115368;BU;;1261
115367;BU;;1260
115366;BU;;1259
115365;BU;;1258
115364;BU;;1257
115363;GO;;4074
115362;GO;;4073
115361;GO;;4072
115360;GO;;4071
115359;BU;;1256
115358;GO;;4070
115357;BU;;1255
115356;GO;;4068
115356;GO;;4069
115356;GO;;4066
115356;GO;;4065
115356;GO;;4064
115356;GO;;4067
115355;BU;;1254
115354;GO;;4063
115353;GO;;4060
115353;GO;;4062
115353;GO;;4059
115353;GO;;4061
115352;BU;;1253
115351;GO;;4058
115350;GO;;4055
115350;GO;;4053
115350;GO;;4052
115350;GO;;4054
115350;GO;;4056
115350;GO;;4057
115349;BU;;1252
115348;GO;;4048
115348;GO;;4049
115348;GO;;4047
115348;GO;;4045
115348;GO;;4050
115348;GO;;4046
115348;GO;;4044
115348;GO;;4043
115348;GO;;4051
115347;BU;;1251
115346;GO;;4040
115346;GO;;4042
115346;GO;;4034
115346;GO;;4039
115346;GO;;4038
115346;GO;;4037
115346;GO;;4035
115346;GO;;4036
115346;GO;;4041
115345;BU;;1250
115344;BU;;1249
115343;BU;;1248
115342;BU;;1247
115341;BU;;1246
115340;BU;;1245
115339;BU;;1244
115338;BU;;1243
115337;GO;;4033
115337;GO;;4029
115337;GO;;4031
115337;GO;;4020
115337;GO;;4022
115337;GO;;4025
115337;GO;;4027
115337;GO;;4024
115337;GO;;4023
115337;GO;;4030
115337;GO;;4026
115337;GO;;4021
115337;GO;;4032
115337;GO;;4028
115336;BU;;1242
115335;GO;;4016
115335;GO;;4010
115335;GO;;4019
115335;GO;;4006
115335;GO;;4007
115335;GO;;4008
115335;GO;;4009
115335;GO;;4011
115335;GO;;4012
115335;GO;;4013
115335;GO;;4014
115335;GO;;4018
115335;GO;;4017
115335;GO;;4005
115335;GO;;4015
115334;BU;;1241
115333;BU;;1240
115332;BU;;1239
115331;GO;;4004
115330;BU;;1238
115329;GO;;4003
115328;GO;;4002
115327;GO;;4001
115326;GO;;3999
115326;GO;;3997
115326;GO;;3995
115326;GO;;3998
115326;GO;;3996
115326;GO;;4000
115325;GO;;3991
115325;GO;;3992
115325;GO;;3994
115325;GO;;3993
115324;BU;;1237
115323;BU;;1236
115322;BU;;1235
115321;BU;;1234
115320;BU;;1233
115319;GO;;3990
115318;GO;;3989
115317;BU;;1232
115316;GO;;3988
115315;GO;;3987
115314;GO;;3986
115313;GO;;3985
115312;GO;;3984
115311;GO;;3983
115310;BU;;1231
115309;TL;;7301
115308;FI;;102560
115307;BU;;1230
115306;GO;;3982
115305;GO;;3981
115304;GO;;3980
115303;GO;;3979
115302;BU;;1229
115301;GO;;3977
115301;GO;;3978
115300;BU;;1228
115299;BU;;1227
115298;BU;;1226
115297;BU;;1225
115296;BU;;1224
115295;BU;;1223
115294;BU;;1222
115293;BU;;1221
115292;BU;;1220
115291;GO;;3976
115291;GO;;3975
115290;BU;;1219
115289;BU;;1218
115288;BU;;1217
115287;BU;;1216
115286;BU;;1215
115285;BU;;1214
115284;BU;;1213
115283;BU;;1212
115282;BU;;1211
115281;GO;;3973
115281;GO;;3974
115280;GO;;3972
115279;GO;;3971
115278;GO;;3970
115277;GO;;3969
115276;GO;;3968
115275;GO;;3967
115274;BU;;1210
115273;GO;;3966
115272;GO;;3965
115271;BU;;1209
115270;GO;;3964
115269;BU;;1208
115268;BU;;1207
115267;GO;;3963
115267;GO;;3962
115266;GO;;3961
115265;BU;;1206
115264;GO;;3960
115263;BU;;1205
115262;BU;;1204
115261;BU;;1203
115260;GO;;3959
115259;BU;;1202
115258;BU;;1201
115257;GO;;3958
115257;GO;;3957
115256;BU;;1200
115255;BU;;1199
115254;GO;;3956
115254;GO;;3955
115253;BU;;1198
115252;BU;;1197
115251;BU;;1196
115250;BU;;1195
115249;GO;;3954
115248;GO;;3953
115247;BU;;1194
115246;BU;;1193
115245;BU;;1192
115244;BU;;1191
115243;GO;;3952
115242;BU;;1190
115241;BU;;1189
115240;BU;;1188
115239;BU;;1187
115238;BU;;1186
115237;BU;;1185
115236;GO;;3951
115235;GO;;3950
115234;GO;;3949
115233;GO;;3948
115232;GO;;3946
115232;GO;;3947
115231;GO;;3945
115230;GO;;3944
115229;GO;;3943
115228;GO;;3941
115228;GO;;3942
115227;BU;;1184
115226;BU;;1183
115225;GO;;3940
115224;BU;;1182
115223;GO;;3938
115223;GO;;3939
115222;GO;;3935
115222;GO;;3937
115222;GO;;3936
115221;BU;;1181
115220;GO;;3932
115220;GO;;3934
115220;GO;;3933
115219;BU;;1180
115218;BU;;1179
115217;GO;;3931
115217;GO;;3927
115217;GO;;3929
115217;GO;;3930
115217;GO;;3928
115216;GO;;3924
115216;GO;;3926
115216;GO;;3925
115216;GO;;3923
115216;GO;;3922
115215;BU;;1178
115214;GO;;3915
115214;GO;;3918
115214;GO;;3916
115214;GO;;3917
115214;GO;;3919
115214;GO;;3920
115214;GO;;3921
115213;GO;;3913
115213;GO;;3912
115213;GO;;3914
115213;GO;;3911
115213;GO;;3910
115212;GO;;3906
115212;GO;;3908
115212;GO;;3905
115212;GO;;3907
115212;GO;;3909
115211;GO;;3903
115211;GO;;3900
115211;GO;;3901
115211;GO;;3904
115211;GO;;3902
115210;GO;;3899
115209;GO;;3898
115208;GO;;3897
115207;GO;;3895
115207;GO;;3893
115207;GO;;3896
115207;GO;;3894
115206;GO;;3891
115206;GO;;3890
115206;GO;;3892
115206;GO;;3889
115205;GO;;3887
115205;GO;;3888
115204;GO;;3882
115204;GO;;3884
115204;GO;;3886
115204;GO;;3883
115204;GO;;3885
115203;GO;;3881
115203;GO;;3878
115203;GO;;3877
115203;GO;;3875
115203;GO;;3880
115203;GO;;3879
115203;GO;;3876
115202;BU;;1177
115201;GO;;3873
115201;GO;;3874
115201;GO;;3864
115201;GO;;3866
115201;GO;;3867
115201;GO;;3868
115201;GO;;3870
115201;GO;;3871
115201;GO;;3872
115201;GO;;3863
115201;GO;;3869
115201;GO;;3865
115201;GO;;3862
115200;GO;;3861
115199;GO;;3860
115199;GO;;3859
115198;GO;;3858
115197;BU;;1176
115196;BU;;1175
115195;BU;;1174
115194;BU;;1173
115193;BU;;1172
115192;BU;;1171
115191;BU;;1170
115190;BU;;1169
115189;GO;;3857
115188;BU;;1168
115187;GO;;3856
115186;BU;;1167
115185;GO;;3855
115184;BU;;1166
115183;GO;;3853
115183;GO;;3852
115183;GO;;3851
115183;GO;;3854
115182;BU;;1165
115181;BU;;1164
115180;BU;;1163
115179;GO;;3839
115179;GO;;3840
115179;GO;;3848
115179;GO;;3847
115179;GO;;3849
115179;GO;;3850
115179;GO;;3837
115179;GO;;3838
115179;GO;;3841
115179;GO;;3842
115179;GO;;3843
115179;GO;;3845
115179;GO;;3846
115179;GO;;3844
115178;BU;;1162
115177;BU;;1161
115176;BU;;1159
115175;BU;;1158
115174;BU;;1157
115173;GO;;3825
115173;GO;;3827
115173;GO;;3828
115173;GO;;3826
115173;GO;;3831
115173;GO;;3832
115173;GO;;3833
115173;GO;;3834
115173;GO;;3835
115173;GO;;3830
115173;GO;;3836
115173;GO;;3824
115173;GO;;3823
115173;GO;;3829
115172;BU;;1156
115171;BU;;1155
115170;BU;;1154
115169;BU;;1153
115168;BU;;1152
115167;GO;;3822
115166;BU;;1151
115165;BU;;1150
115164;GO;;3821
115163;BU;;1149
115162;BU;;1148
115161;BU;;1147
115160;BU;;1146
115159;BU;;1145
115158;BU;;1144
115157;BU;;1143
115156;BU;;1142
115155;BU;;1141
115154;BU;;1140
115153;BU;;1139
115152;GO;;3820
115151;BU;;1138
115150;GO;;3819
115149;BU;;1137
115148;BU;;1136
115147;GO;;3818
115146;BU;;1135
115145;GO;;3817
115144;BU;;1134
115143;GO;;3816
115142;BU;;1133
115141;BU;;1132
115140;BU;;1131
115139;BU;;1130
115138;BU;;1129
115137;GO;;3814
115137;GO;;3813
115137;GO;;3815
115136;GO;;3812
115135;GO;;3811
115134;GO;;3810
115134;GO;;3809
115133;GO;;3807
115133;GO;;3804
115133;GO;;3808
115133;GO;;3806
115133;GO;;3803
115133;GO;;3805
115132;BU;;1128
115131;GO;;3802
115130;BU;;1127
115129;BU;;1126
115128;BU;;1125
115127;GO;;3801
115127;GO;;3797
115127;GO;;3800
115127;GO;;3794
115127;GO;;3796
115127;GO;;3798
115127;GO;;3795
115127;GO;;3799
115126;GO;;3793
115125;GO;;3791
115125;GO;;3792
115124;GO;;3784
115124;GO;;3787
115124;GO;;3785
115124;GO;;3790
115124;GO;;3788
115124;GO;;3786
115124;GO;;3783
115124;GO;;3789
115123;GO;;3778
115123;GO;;3780
115123;GO;;3776
115123;GO;;3781
115123;GO;;3782
115123;GO;;3777
115123;GO;;3775
115123;GO;;3774
115123;GO;;3779
115122;BU;;1124
115121;GO;;3773
115120;BU;;1123
115119;GO;;3772
115118;GO;;3771
115118;GO;;3767
115118;GO;;3765
115118;GO;;3766
115118;GO;;3768
115118;GO;;3770
115118;GO;;3764
115118;GO;;3769
115117;BU;;1122
115116;GO;;3759
115116;GO;;3760
115116;GO;;3762
115116;GO;;3763
115116;GO;;3761
115116;GO;;3758
115116;GO;;3756
115116;GO;;3757
115115;BU;;1121
115114;GO;;3755
115114;GO;;3754
115113;GO;;3748
115113;GO;;3749
115113;GO;;3752
115113;GO;;3750
115113;GO;;3747
115113;GO;;3751
115113;GO;;3753
115112;BU;;1120
115111;BU;;1119
115110;BU;;1118
115109;BU;;1117
115108;BU;;1116
115107;BU;;1115
115106;GO;;3746
115105;GO;;3745
115104;GO;;3744
115103;GO;;3743
115102;TL;;7288
115101;GO;;3742
115100;BU;;1114
115099;GO;;3741
115098;BU;;1113
115097;CO;;4544
115096;GO;;3740
115095;CO;;4543
115094;BU;;1112
115093;BU;;1111
115092;GO;;3739
115091;BU;;1110
115090;GO;;3734
115090;GO;;3736
115090;GO;;3737
115090;GO;;3738
115090;GO;;3732
115090;GO;;3733
115090;GO;;3735
115090;GO;;3728
115090;GO;;3729
115090;GO;;3730
115090;GO;;3731
115089;BU;;1109
115088;BU;;1108
115087;GO;;3727
115086;GO;;3724
115086;GO;;3725
115086;GO;;3718
115086;GO;;3723
115086;GO;;3722
115086;GO;;3721
115086;GO;;3720
115086;GO;;3719
115086;GO;;3717
115086;GO;;3726
115085;GO;;3716
115084;GO;;3715
115083;GO;;3714
115083;GO;;3707
115083;GO;;3710
115083;GO;;3712
115083;GO;;3711
115083;GO;;3708
115083;GO;;3709
115083;GO;;3713
115082;GO;;3706
115082;GO;;3705
115082;GO;;3700
115082;GO;;3702
115082;GO;;3701
115082;GO;;3704
115082;GO;;3699
115082;GO;;3703
115081;GO;;3698
115080;BU;;1107
115079;GO;;3693
115079;GO;;3696
115079;GO;;3697
115079;GO;;3695
115079;GO;;3692
115079;GO;;3691
115079;GO;;3694
115079;GO;;3690
115078;GO;;3689
115077;BU;;1106
115076;GO;;3688
115075;GO;;3687
115074;BU;;1105
115073;BU;;1104
115072;GO;;3686
115071;BU;;1103
115070;GO;;3685
115069;BU;;1102
115068;BU;;1101
115067;GO;;3682
115067;GO;;3679
115067;GO;;3680
115067;GO;;3678
115067;GO;;3684
115067;GO;;3683
115067;GO;;3681
115066;GO;;3677
115065;BU;;1100
115064;GO;;3676
115064;GO;;3670
115064;GO;;3673
115064;GO;;3672
115064;GO;;3669
115064;GO;;3675
115064;GO;;3674
115064;GO;;3671
115063;BU;;1099
115062;BU;;1098
115061;GO;;3668
115060;GO;;3667
115059;GO;;3665
115059;GO;;3664
115059;GO;;3666
115059;GO;;3661
115059;GO;;3663
115059;GO;;3662
115058;GO;;3660
115057;GO;;3659
115057;GO;;3657
115057;GO;;3656
115057;GO;;3658
115057;GO;;3655
115057;GO;;3654
115056;GO;;3649
115056;GO;;3651
115056;GO;;3650
115056;GO;;3648
115056;GO;;3653
115056;GO;;3652
115055;GO;;3644
115055;GO;;3645
115055;GO;;3647
115055;GO;;3646
115055;GO;;3642
115055;GO;;3640
115055;GO;;3643
115055;GO;;3641
115054;GO;;3637
115054;GO;;3636
115054;GO;;3626
115054;GO;;3624
115054;GO;;3625
115054;GO;;3639
115054;GO;;3638
115054;GO;;3628
115054;GO;;3630
115054;GO;;3631
115054;GO;;3632
115054;GO;;3634
115054;GO;;3629
115054;GO;;3635
115054;GO;;3633
115054;GO;;3627
115053;GO;;3623
115053;GO;;3616
115053;GO;;3620
115053;GO;;3622
115053;GO;;3621
115053;GO;;3619
115053;GO;;3617
115053;GO;;3618
115052;GO;;3615
115051;GO;;3614
115050;GO;;3613
115050;GO;;3612
115049;BU;;1097
115048;GO;;3605
115048;GO;;3607
115048;GO;;3610
115048;GO;;3606
115048;GO;;3609
115048;GO;;3608
115048;GO;;3611
115047;BU;;1096
115046;GO;;3601
115046;GO;;3604
115046;GO;;3602
115046;GO;;3603
115045;GO;;3596
115045;GO;;3594
115045;GO;;3599
115045;GO;;3592
115045;GO;;3590
115045;GO;;3597
115045;GO;;3600
115045;GO;;3591
115045;GO;;3593
115045;GO;;3595
115045;GO;;3598
115044;GO;;3589
115043;GO;;3588
115042;GO;;3587
115041;GO;;3584
115041;GO;;3585
115041;GO;;3586
115040;GO;;3583
115039;GO;;3579
115039;GO;;3581
115039;GO;;3582
115039;GO;;3580
115038;GO;;3577
115038;GO;;3575
115038;GO;;3576
115038;GO;;3578
115037;GO;;3573
115037;GO;;3571
115037;GO;;3572
115037;GO;;3574
115036;GO;;3570
115035;BU;;1095
115034;GO;;3568
115034;GO;;3569
115034;GO;;3565
115034;GO;;3567
115034;GO;;3566
115033;GO;;3564
115032;BU;;1094
115031;TL;;7287
115030;GO;;3563
115029;BU;;1093
115028;GO;;3559
115028;GO;;3556
115028;GO;;3554
115028;GO;;3561
115028;GO;;3560
115028;GO;;3557
115028;GO;;3558
115028;GO;;3562
115028;GO;;3555
115027;GO;;3548
115027;GO;;3546
115027;GO;;3551
115027;GO;;3549
115027;GO;;3550
115027;GO;;3552
115027;GO;;3547
115027;GO;;3553
115026;GO;;3544
115026;GO;;3545
115025;GO;;3543
115024;GO;;3540
115024;GO;;3541
115024;GO;;3536
115024;GO;;3535
115024;GO;;3537
115024;GO;;3538
115024;GO;;3539
115024;GO;;3542
115023;GO;;3532
115023;GO;;3534
115023;GO;;3533
115022;GO;;3525
115022;GO;;3521
115022;GO;;3522
115022;GO;;3524
115022;GO;;3526
115022;GO;;3531
115022;GO;;3523
115022;GO;;3530
115022;GO;;3527
115022;GO;;3528
115022;GO;;3529
115021;GO;;3518
115021;GO;;3519
115021;GO;;3520
115021;GO;;3516
115021;GO;;3517
115020;GO;;3509
115020;GO;;3515
115020;GO;;3513
115020;GO;;3512
115020;GO;;3508
115020;GO;;3511
115020;GO;;3510
115020;GO;;3514
115019;GA;;2181
115018;GO;;3506
115018;GO;;3504
115018;GO;;3507
115018;GO;;3505
115017;TL;;7286
115016;GO;;3503
115016;GO;;3502
115016;GO;;3500
115016;GO;;3499
115016;GO;;3498
115016;GO;;3495
115016;GO;;3496
115016;GO;;3497
115016;GO;;3501
115015;GO;;3492
115015;GO;;3494
115015;GO;;3493
115015;GO;;3491
115014;GO;;3489
115014;GO;;3482
115014;GO;;3484
115014;GO;;3485
115014;GO;;3483
115014;GO;;3490
115014;GO;;3488
115014;GO;;3486
115014;GO;;3487
115013;GO;;3478
115013;GO;;3481
115013;GO;;3479
115013;GO;;3477
115013;GO;;3480
115012;GO;;3474
115012;GO;;3476
115012;GO;;3471
115012;GO;;3472
115012;GO;;3473
115012;GO;;3475
115011;GO;;3470
115011;GO;;3468
115011;GO;;3469
115010;GO;;3464
115010;GO;;3466
115010;GO;;3465
115010;GO;;3467
115009;BU;;1092
115008;GO;;3460
115008;GO;;3462
115008;GO;;3461
115008;GO;;3458
115008;GO;;3456
115008;GO;;3457
115008;GO;;3463
115008;GO;;3459
115007;GO;;3455
115006;GO;;3452
115006;GO;;3454
115006;GO;;3453
115005;GO;;3448
115005;GO;;3450
115005;GO;;3446
115005;GO;;3447
115005;GO;;3449
115005;GO;;3451
115004;BU;;1091
115003;TL;;7285
115002;TL;;7284
115001;GO;;3445
115001;GO;;3443
115001;GO;;3441
115001;GO;;3444
115001;GO;;3442
115001;GO;;3440
115000;BU;;1090
114999;GO;;3439
114998;GO;;3438
114997;BU;;1089
114996;GO;;3437
114995;GO;;3436
114994;GO;;3435
114993;GO;;3434
114992;BU;;1088
114991;BU;;1087
114990;GO;;3433
114989;GO;;3432
114988;GO;;3431
114987;TL;;7283
114986;BU;;1086
114985;TL;;7282
114984;TL;;7281
114983;TL;;7280
114982;TL;;7279
114981;TL;;7278
114980;GO;;3430
114979;GO;;3429
114978;GO;;3428
114977;CO;;4542
114976;BU;;1085
114975;BU;;1084
114974;BU;;1083
114973;BU;;1082
114972;GO;;3427
114972;GO;;3426
114972;GO;;3424
114972;GO;;3422
114972;GO;;3423
114972;GO;;3418
114972;GO;;3420
114972;GO;;3421
114972;GO;;3425
114972;GO;;3419
114971;GO;;3417
114970;TL;;7277
114969;GO;;3416
114968;GO;;3413
114968;GO;;3415
114968;GO;;3407
114968;GO;;3414
114968;GO;;3406
114968;GO;;3408
114968;GO;;3409
114968;GO;;3410
114968;GO;;3412
114968;GO;;3411
114967;GO;;3405
114966;GO;;3404
114965;BU;;1081
114964;GO;;3401
114964;GO;;3400
114964;GO;;3402
114964;GO;;3403
114964;GO;;3398
114964;GO;;3399
114963;GO;;3397
114962;GO;;3387
114962;GO;;3396
114962;GO;;3391
114962;GO;;3393
114962;GO;;3392
114962;GO;;3390
114962;GO;;3389
114962;GO;;3388
114962;GO;;3394
114962;GO;;3395
114961;TL;;7276
114960;TL;;7275
114959;TL;;7274
114958;TL;;7273
114957;TL;;7272
114956;GO;;3386
114955;TL;;7271
114954;GO;;3385
114953;TL;;7270
114952;TL;;7269
114951;GO;;3384
114950;TL;;7268
114949;GO;;3380
114949;GO;;3382
114949;GO;;3381
114949;GO;;3383
114949;GO;;3379
114948;TL;;7267
114947;GO;;3373
114947;GO;;3378
114947;GO;;3372
114947;GO;;3371
114947;GO;;3370
114947;GO;;3377
114947;GO;;3375
114947;GO;;3374
114947;GO;;3376
114946;TL;;7266
114945;TL;;7265
114944;TL;;7264
114943;TL;;7263
114942;CO;;4541
114941;GO;;3369
114940;GO;;3368
114939;GO;;3367
114938;GO;;3366
114937;GO;;3365
114936;GO;;3364
114935;GO;;3363
114934;GO;;3362
114933;GO;;3361
114932;TL;;7262
114931;TL;;7261
114930;TL;;7260
114929;TL;;7259
114928;TL;;7258
114927;TL;;7257
114926;TL;;7256
114925;TL;;7255
114924;TL;;7254
114923;TL;;7253
114922;TL;;7252
114921;TL;;7251
114920;TL;;7250
114919;TL;;7249
114918;BU;;1080
114917;GO;;3347
114916;GO;;3346
114915;GO;;3345
114914;BU;;1079
114913;GO;;3344
114912;GO;;3343
114911;GO;;3342
114910;GO;;3341
114909;GO;;3340
114908;GO;;3339
114907;GO;;3338
114906;BU;;1078
114905;GO;;3337
114904;GO;;3336
114903;BU;;1077
114902;BU;;1076
114901;GO;;3335
114900;GO;;3334
114899;BU;;1075
114898;GO;;3333
114897;GO;;3332
114896;BU;;1074
114895;BU;;1073
114894;GO;;3331
114893;GO;;3330
114892;BU;;1072
114891;GO;;3319
114891;GO;;3320
114891;GO;;3322
114891;GO;;3323
114891;GO;;3324
114891;GO;;3326
114891;GO;;3327
114891;GO;;3328
114891;GO;;3321
114891;GO;;3325
114891;GO;;3329
114891;GO;;3318
114891;GO;;3317
114891;GO;;3316
114890;GO;;3315
114889;BU;;1071
114888;GO;;3314
114887;GO;;3313
114886;BU;;1070
114885;BU;;1069
114884;BU;;1068
114883;GO;;3310
114883;GO;;3309
114883;GO;;3312
114883;GO;;3311
114882;BU;;1067
114881;GO;;3299
114881;GO;;3302
114881;GO;;3297
114881;GO;;3298
114881;GO;;3300
114881;GO;;3301
114881;GO;;3304
114881;GO;;3303
114881;GO;;3306
114881;GO;;3308
114881;GO;;3307
114881;GO;;3305
114880;BU;;1066
114879;BU;;1065
114878;GO;;3294
114878;GO;;3296
114878;GO;;3295
114877;BU;;1064
114876;GO;;3293
114875;BU;;1063
114874;BU;;1062
114873;GO;;3291
114873;GO;;3292
114873;GO;;3290
114872;GO;;3283
114872;GO;;3285
114872;GO;;3289
114872;GO;;3284
114872;GO;;3286
114872;GO;;3287
114872;GO;;3288
114871;GO;;3279
114871;GO;;3282
114871;GO;;3281
114871;GO;;3280
114871;GO;;3278
114870;GO;;3277
114869;GO;;3276
114868;GO;;3270
114868;GO;;3274
114868;GO;;3272
114868;GO;;3271
114868;GO;;3275
114868;GO;;3273
114867;GO;;3265
114867;GO;;3266
114867;GO;;3268
114867;GO;;3263
114867;GO;;3264
114867;GO;;3262
114867;GO;;3261
114867;GO;;3269
114867;GO;;3267
114866;GO;;3260
114865;GO;;3259
114864;GO;;3258
114863;GO;;3256
114863;GO;;3255
114863;GO;;3257
114862;BU;;1061
114861;GO;;3253
114861;GO;;3251
114861;GO;;3250
114861;GO;;3252
114861;GO;;3254
114860;BU;;1058
114859;GO;;3248
114859;GO;;3247
114859;GO;;3242
114859;GO;;3243
114859;GO;;3245
114859;GO;;3241
114859;GO;;3246
114859;GO;;3244
114859;GO;;3249
114858;BU;;1057
114857;GO;;3235
114857;GO;;3240
114857;GO;;3231
114857;GO;;3239
114857;GO;;3238
114857;GO;;3236
114857;GO;;3234
114857;GO;;3233
114857;GO;;3232
114857;GO;;3237
114856;GO;;3227
114856;GO;;3230
114856;GO;;3228
114856;GO;;3229
114856;GO;;3226
114855;BU;;1056
114854;BU;;1055
114853;BU;;1054
114852;BU;;1053
114851;BU;;1052
114850;GO;;3225
114850;GO;;3218
114850;GO;;3221
114850;GO;;3220
114850;GO;;3223
114850;GO;;3224
114850;GO;;3219
114850;GO;;3222
114849;GO;;3217
114848;BU;;1051
114847;BU;;1050
114846;BU;;1049
114845;BU;;1048
114844;BU;;1047
114843;GO;;3216
114842;BU;;1046
114841;BU;;1045
114840;GO;;3215
114839;BU;;1044
114838;BU;;1043
114837;GO;;3214
114836;BU;;1042
114835;BU;;1041
114834;BU;;1040
114833;BU;;1039
114832;BU;;1038
114831;BU;;1037
114830;GO;;3213
114829;GO;;3212
114828;GO;;3211
114827;GO;;3210
114826;BU;;1036
114825;BU;;1035
114824;GO;;3209
114823;BU;;1034
114822;BU;;1033
114821;BU;;1032
114820;BU;;1031
114819;BU;;1030
114818;GO;;3208
114818;GO;;3205
114818;GO;;3203
114818;GO;;3206
114818;GO;;3201
114818;GO;;3207
114818;GO;;3204
114818;GO;;3200
114818;GO;;3202
114817;GO;;3196
114817;GO;;3197
114817;GO;;3195
114817;GO;;3198
114817;GO;;3199
114817;GO;;3194
114816;BU;;1029
114815;TL;;7248
114814;TL;;7247
114813;TL;;7246
114812;BU;;1028
114811;TL;;7245
114810;TL;;7244
114809;TL;;7243
114808;TL;;7242
114807;BU;;1027
114806;BU;;1026
114805;GO;;3193
114804;BU;;1025
114803;TL;;7241
114802;BU;;1024
114801;BU;;1023
114800;BU;;1022
114799;TL;;7240
114798;BU;;1021
114797;TL;;7239
114796;TL;;7238
114795;BU;;1020
114794;BU;;1019
114793;BU;;1018
114792;BU;;1017
114791;BU;;1016
114790;GO;;3192
114789;BU;;1015
114788;GO;;3191
114787;BU;;1014
114786;BU;;1013
114785;GO;;3190
114784;BU;;1012
114783;BU;;1011
114782;BU;;1010
114781;BU;;1009
114780;GO;;3189
114779;BU;;1008
114778;GO;;3188
114777;BU;;1007
114776;BU;;1006
114775;GO;;3186
114775;GO;;3178
114775;GO;;3181
114775;GO;;3183
114775;GO;;3184
114775;GO;;3185
114775;GO;;3187
114775;GO;;3180
114775;GO;;3179
114775;GO;;3182
114774;BU;;1005
114773;GO;;3175
114773;GO;;3174
114773;GO;;3177
114773;GO;;3170
114773;GO;;3176
114773;GO;;3173
114773;GO;;3172
114773;GO;;3171
114773;GO;;3169
114773;GO;;3168
114772;GO;;3162
114772;GO;;3164
114772;GO;;3159
114772;GO;;3158
114772;GO;;3165
114772;GO;;3160
114772;GO;;3166
114772;GO;;3163
114772;GO;;3167
114772;GO;;3161
114771;GO;;3154
114771;GO;;3150
114771;GO;;3156
114771;GO;;3152
114771;GO;;3151
114771;GO;;3153
114771;GO;;3155
114771;GO;;3157
114770;GO;;3149
114769;GO;;3139
114769;GO;;3144
114769;GO;;3146
114769;GO;;3143
114769;GO;;3147
114769;GO;;3142
114769;GO;;3148
114769;GO;;3145
114769;GO;;3141
114769;GO;;3140
114769;GO;;3138
114769;GO;;3137
114768;GO;;3135
114768;GO;;3132
114768;GO;;3126
114768;GO;;3128
114768;GO;;3129
114768;GO;;3136
114768;GO;;3133
114768;GO;;3130
114768;GO;;3134
114768;GO;;3127
114768;GO;;3131
114767;GO;;3125
114766;BU;;1004
114765;GO;;3121
114765;GO;;3122
114765;GO;;3124
114765;GO;;3123
114765;GO;;3120
114765;GO;;3118
114765;GO;;3119
114764;GO;;3117
114763;GO;;3110
114763;GO;;3114
114763;GO;;3115
114763;GO;;3107
114763;GO;;3109
114763;GO;;3103
114763;GO;;3102
114763;GO;;3105
114763;GO;;3116
114763;GO;;3106
114763;GO;;3111
114763;GO;;3112
114763;GO;;3113
114763;GO;;3104
114763;GO;;3108
114762;BU;;1003
114761;GO;;3101
114760;BU;;1002
114759;GO;;3100
114758;GO;;3092
114758;GO;;3095
114758;GO;;3096
114758;GO;;3093
114758;GO;;3097
114758;GO;;3099
114758;GO;;3098
114758;GO;;3094
114757;GO;;3088
114757;GO;;3090
114757;GO;;3084
114757;GO;;3083
114757;GO;;3086
114757;GO;;3087
114757;GO;;3089
114757;GO;;3085
114757;GO;;3091
114756;BU;;1001
114755;BU;;1000
114754;GO;;3082
114753;BU;;999
114752;BU;;998
114751;GO;;3081
114750;BU;;997
114749;GO;;3080
114749;GO;;3079
114748;BU;;996
114747;GO;;3078
114746;GO;;3077
114746;GO;;3075
114746;GO;;3076
114745;GO;;3074
114744;GO;;3072
114744;GO;;3073
114743;BU;;995
114742;BU;;994
114741;BU;;993
114740;BU;;992
114739;BU;;991
